emoji,unicode,aliases_all
🈚,🈚,"tombol_jepang_""gratis""_ideograf"
🈲,🈲,"tombol_jepang_""dilarang""_ideograf"
🉑,🉑,"tombol_jepang_""dapat_diterima""_ideograf_diterima"
🈸,🈸,"tombol_jepang_""lamaran_kerja""_china_cina_karakter_terapkan_dalam_kotak"
🈴,🈴,"tombol_jepang_""nilai_kelulusan""_ideograf"
🈳,🈳,"tombol_jepang_""ada_lowongan""_ideograf"
㊗️,㊗️,"tombol_jepang_""selamat""_ideograf"
㊙️,㊙️,"tombol_jepang_""rahasia""_ideograf"
🈺,🈺,"tombol_jepang_""siap_berbisnis""_ideograf"
🈵,🈵,"tombol_jepang_""tidak_ada_lowongan""_ideograf"
🔴,🔴,"lingkaran_merah_geometri"
🟠,🟠,lingkaran_oranye
🟡,🟡,lingkaran_kuning
🟢,🟢,lingkaran_hijau
🔵,🔵,"lingkaran_biru_geometri"
🟣,🟣,lingkaran_ungu
🟤,🟤,lingkaran_cokelat
⚫,⚫,"lingkaran_hitam_geometri"
⚪,⚪,"lingkaran_putih_geometri"
🟥,🟥,persegi_merah
🟧,🟧,persegi_oranye
🟨,🟨,persegi_kuning
🟩,🟩,persegi_hijau
🟦,🟦,persegi_biru
🟪,🟪,persegi_ungu
🟫,🟫,persegi_cokelat
⬛,⬛,"persegi_besar_hitam_geometri"
⬜,⬜,"persegi_besar_putih_geometri"
◼️,◼️,"persegi_medium_hitam_geometri"
◻️,◻️,"persegi_medium_putih_geometri"
◾,◾,"persegi_kecil_medium_hitam_geometri"
◽,◽,"persegi_kecil_medium_putih_geometri"
▪️,▪️,"persegi_kecil_hitam_geometri"
▫️,▫️,"persegi_kecil_putih_geometri"
🔶,🔶,"wajik_oranye_besar_geometri"
🔷,🔷,"wajik_biru_besar_geometri"
🔸,🔸,"wajik_oranye_kecil_geometri"
🔹,🔹,"wajik_biru_kecil_geometri"
🔺,🔺,"segitiga_merah_mengarah_ke_atas_geometri"
🔻,🔻,"segitiga_merah_mengarah_ke_bawah_geometri_turun"
💠,💠,"wajik_bertitik_di_dalam_geometri_komik"
🔘,🔘,"tombol_radio_geometri"
🔳,🔳,"tombol_persegi_putih_garis_luar_geometri"
🔲,🔲,"tombol_persegi_hitam_geometri"
🏁,🏁,"bendera_kotak-kotak_balapan_petak-petak"
🚩,🚩,"bendera_segitiga_tiang"
🎌,🎌,"bendera_menyilang_jepang_perayaan_silang"
🏴,🏴,"bendera_hitam_berkibar"
🏳️,🏳️,"bendera_putih_berkibar"
🏳️‍🌈,🏳️‍🌈,bendera_pelangi
🏳️‍⚧️,🏳️‍⚧️,"bendera_transgender_biru_muda_merah_putih"
🏴‍☠️,🏴‍☠️,"bendera_bajak_laut_harta_karun_jolly_roger"
🇦🇨,🇦🇨,bendera_pulau_ascension
🇦🇩,🇦🇩,bendera_andorra
🇦🇪,🇦🇪,bendera_uni_emirat_arab
🇦🇫,🇦🇫,bendera_afganistan
🇦🇬,🇦🇬,bendera_antigua_dan_barbuda
🇦🇮,🇦🇮,bendera_anguilla
🇦🇱,🇦🇱,bendera_albania
🇦🇲,🇦🇲,bendera_armenia
🇦🇴,🇦🇴,bendera_angola
🇦🇶,🇦🇶,bendera_antarktika
🇦🇷,🇦🇷,bendera_argentina
🇦🇸,🇦🇸,bendera_samoa_amerika
🇦🇹,🇦🇹,bendera_austria
🇦🇺,🇦🇺,bendera_australia
🇦🇼,🇦🇼,bendera_aruba
🇦🇽,🇦🇽,bendera_kepulauan_aland
🇦🇿,🇦🇿,bendera_azerbaijan
🇧🇦,🇧🇦,bendera_bosnia_dan_herzegovina
🇧🇧,🇧🇧,bendera_barbados
🇧🇩,🇧🇩,bendera_bangladesh
🇧🇪,🇧🇪,bendera_belgia
🇧🇫,🇧🇫,bendera_burkina_faso
🇧🇬,🇧🇬,bendera_bulgaria
🇧🇭,🇧🇭,bendera_bahrain
🇧🇮,🇧🇮,bendera_burundi
🇧🇯,🇧🇯,bendera_benin
🇧🇱,🇧🇱,"bendera_saint_barthelemy_barthelemy"
🇧🇲,🇧🇲,bendera_bermuda
🇧🇳,🇧🇳,bendera_brunei
🇧🇴,🇧🇴,bendera_bolivia
🇧🇶,🇧🇶,bendera_belanda_karibia
🇧🇷,🇧🇷,bendera_brasil
🇧🇸,🇧🇸,bendera_bahama
🇧🇹,🇧🇹,bendera_bhutan
🇧🇻,🇧🇻,bendera_pulau_bouvet
🇧🇼,🇧🇼,bendera_botswana
🇧🇾,🇧🇾,bendera_belarus
🇧🇿,🇧🇿,bendera_belize
🇨🇦,🇨🇦,bendera_kanada
🇨🇨,🇨🇨,"bendera_kepulauan_cocos_keeling"
🇨🇩,🇨🇩,bendera_kongo_-_kinshasa
🇨🇫,🇨🇫,bendera_republik_afrika_tengah
🇨🇬,🇨🇬,bendera_kongo_-_brazzaville
🇨🇭,🇨🇭,bendera_swiss
🇨🇮,🇨🇮,"bendera_cote_divoire_cote"
🇨🇰,🇨🇰,bendera_kepulauan_cook
🇨🇱,🇨🇱,bendera_cile
🇨🇲,🇨🇲,bendera_kamerun
🇨🇳,🇨🇳,bendera_tiongkok
🇨🇴,🇨🇴,bendera_kolombia
🇨🇵,🇨🇵,bendera_pulau_clipperton
🇨🇷,🇨🇷,bendera_kosta_rika
🇨🇺,🇨🇺,bendera_kuba
🇨🇻,🇨🇻,bendera_tanjung_verde
🇨🇼,🇨🇼,"bendera_curacao_curacao"
🇨🇽,🇨🇽,bendera_pulau_natal
🇨🇾,🇨🇾,bendera_siprus
🇨🇿,🇨🇿,bendera_ceko
🇩🇪,🇩🇪,bendera_jerman
🇩🇬,🇩🇬,bendera_diego_garcia
🇩🇯,🇩🇯,bendera_jibuti
🇩🇰,🇩🇰,bendera_denmark
🇩🇲,🇩🇲,bendera_dominika
🇩🇴,🇩🇴,bendera_republik_dominika
🇩🇿,🇩🇿,bendera_aljazair
🇪🇦,🇪🇦,bendera_ceuta_dan_melilla
🇪🇨,🇪🇨,bendera_ekuador
🇪🇪,🇪🇪,bendera_estonia
🇪🇬,🇪🇬,bendera_mesir
🇪🇭,🇪🇭,bendera_sahara_barat
🇪🇷,🇪🇷,bendera_eritrea
🇪🇸,🇪🇸,bendera_spanyol
🇪🇹,🇪🇹,bendera_etiopia
🇪🇺,🇪🇺,bendera_uni_eropa
🇫🇮,🇫🇮,bendera_finlandia
🇫🇯,🇫🇯,bendera_fiji
🇫🇰,🇫🇰,bendera_kepulauan_falkland
🇫🇲,🇫🇲,bendera_mikronesia
🇫🇴,🇫🇴,bendera_kepulauan_faroe
🇫🇷,🇫🇷,bendera_prancis
🇬🇦,🇬🇦,bendera_gabon
🇬🇧,🇬🇧,bendera_inggris_raya
🇬🇩,🇬🇩,bendera_grenada
🇬🇪,🇬🇪,bendera_georgia
🇬🇫,🇬🇫,bendera_guyana_prancis
🇬🇬,🇬🇬,bendera_guernsey
🇬🇭,🇬🇭,bendera_ghana
🇬🇮,🇬🇮,bendera_gibraltar
🇬🇱,🇬🇱,bendera_greenland
🇬🇲,🇬🇲,bendera_gambia
🇬🇳,🇬🇳,bendera_guinea
🇬🇵,🇬🇵,bendera_guadeloupe
🇬🇶,🇬🇶,bendera_guinea_ekuatorial
🇬🇷,🇬🇷,bendera_yunani
🇬🇸,🇬🇸,"bendera_georgia_selatan_&_kep._sandwich"
🇬🇹,🇬🇹,bendera_guatemala
🇬🇺,🇬🇺,bendera_guam
🇬🇼,🇬🇼,bendera_guinea-bissau
🇬🇾,🇬🇾,bendera_guyana
🇭🇰,🇭🇰,bendera_hong_kong_dak_tiongkok
🇭🇲,🇭🇲,bendera_pulau_heard_dan_kepulauan_mcdonald
🇭🇳,🇭🇳,bendera_honduras
🇭🇷,🇭🇷,bendera_kroasia
🇭🇹,🇭🇹,bendera_haiti
🇭🇺,🇭🇺,bendera_hungaria
🇮🇨,🇮🇨,bendera_kepulauan_canaria
🇮🇩,🇮🇩,bendera_indonesia
🇮🇪,🇮🇪,bendera_irlandia
🇮🇱,🇮🇱,bendera_israel
🇮🇲,🇮🇲,bendera_pulau_man
🇮🇳,🇮🇳,bendera_india
🇮🇴,🇮🇴,bendera_wilayah_inggris_di_samudra_hindia
🇮🇶,🇮🇶,bendera_irak
🇮🇷,🇮🇷,bendera_iran
🇮🇸,🇮🇸,bendera_islandia
🇮🇹,🇮🇹,bendera_italia
🇯🇪,🇯🇪,bendera_jersey
🇯🇲,🇯🇲,bendera_jamaika
🇯🇴,🇯🇴,bendera_yordania
🇯🇵,🇯🇵,bendera_jepang
🇰🇪,🇰🇪,bendera_kenya
🇰🇬,🇰🇬,bendera_kirgizstan
🇰🇭,🇰🇭,bendera_kamboja
🇰🇮,🇰🇮,bendera_kiribati
🇰🇲,🇰🇲,bendera_komoro
🇰🇳,🇰🇳,bendera_saint_kitts_dan_nevis
🇰🇵,🇰🇵,bendera_korea_utara
🇰🇷,🇰🇷,bendera_korea_selatan
🇰🇼,🇰🇼,bendera_kuwait
🇰🇾,🇰🇾,bendera_kepulauan_cayman
🇰🇿,🇰🇿,bendera_kazakhstan
🇱🇦,🇱🇦,bendera_laos
🇱🇧,🇱🇧,bendera_lebanon
🇱🇨,🇱🇨,bendera_saint_lucia
🇱🇮,🇱🇮,bendera_liechtenstein
🇱🇰,🇱🇰,bendera_sri_lanka
🇱🇷,🇱🇷,bendera_liberia
🇱🇸,🇱🇸,bendera_lesotho
🇱🇹,🇱🇹,bendera_lituania
🇱🇺,🇱🇺,bendera_luksemburg
🇱🇻,🇱🇻,bendera_latvia
🇱🇾,🇱🇾,bendera_libya
🇲🇦,🇲🇦,bendera_maroko
🇲🇨,🇲🇨,bendera_monako
🇲🇩,🇲🇩,bendera_moldova
🇲🇪,🇲🇪,bendera_montenegro
🇲🇫,🇲🇫,bendera_saint_martin
🇲🇬,🇲🇬,bendera_madagaskar
🇲🇭,🇲🇭,bendera_kepulauan_marshall
🇲🇰,🇲🇰,bendera_makedonia_utara
🇲🇱,🇲🇱,bendera_mali
🇲🇲,🇲🇲,"bendera_myanmar_burma"
🇲🇳,🇲🇳,bendera_mongolia
🇲🇴,🇲🇴,bendera_makau_dak_tiongkok
🇲🇵,🇲🇵,bendera_kepulauan_mariana_utara
🇲🇶,🇲🇶,bendera_martinik
🇲🇷,🇲🇷,bendera_mauritania
🇲🇸,🇲🇸,bendera_montserrat
🇲🇹,🇲🇹,bendera_malta
🇲🇺,🇲🇺,bendera_mauritius
🇲🇻,🇲🇻,bendera_maladewa
🇲🇼,🇲🇼,bendera_malawi
🇲🇽,🇲🇽,bendera_meksiko
🇲🇾,🇲🇾,bendera_malaysia
🇲🇿,🇲🇿,bendera_mozambik
🇳🇦,🇳🇦,bendera_namibia
🇳🇨,🇳🇨,bendera_kaledonia_baru
🇳🇪,🇳🇪,bendera_niger
🇳🇫,🇳🇫,bendera_kepulauan_norfolk
🇳🇬,🇳🇬,bendera_nigeria
🇳🇮,🇳🇮,bendera_nikaragua
🇳🇱,🇳🇱,bendera_belanda
🇳🇴,🇳🇴,bendera_norwegia
🇳🇵,🇳🇵,bendera_nepal
🇳🇷,🇳🇷,bendera_nauru
🇳🇺,🇳🇺,bendera_niue
🇳🇿,🇳🇿,bendera_selandia_baru
🇴🇲,🇴🇲,bendera_oman
🇵🇦,🇵🇦,bendera_panama
🇵🇪,🇵🇪,bendera_peru
🇵🇫,🇵🇫,bendera_polinesia_prancis
🇵🇬,🇵🇬,bendera_papua_nugini
🇵🇭,🇵🇭,bendera_filipina
🇵🇰,🇵🇰,bendera_pakistan
🇵🇱,🇵🇱,bendera_polandia
🇵🇲,🇵🇲,bendera_saint_pierre_dan_miquelon
🇵🇳,🇵🇳,bendera_kepulauan_pitcairn
🇵🇷,🇵🇷,bendera_puerto_riko
🇵🇸,🇵🇸,bendera_wilayah_palestina
🇵🇹,🇵🇹,bendera_portugal
🇵🇼,🇵🇼,bendera_palau
🇵🇾,🇵🇾,bendera_paraguay
🇶🇦,🇶🇦,bendera_qatar
🇷🇪,🇷🇪,"bendera_reunion_reunion"
🇷🇴,🇷🇴,bendera_rumania
🇷🇸,🇷🇸,bendera_serbia
🇷🇺,🇷🇺,bendera_rusia
🇷🇼,🇷🇼,bendera_rwanda
🇸🇦,🇸🇦,bendera_arab_saudi
🇸🇧,🇸🇧,bendera_kepulauan_solomon
🇸🇨,🇸🇨,bendera_seychelles
🇸🇩,🇸🇩,bendera_sudan
🇸🇪,🇸🇪,bendera_swedia
🇸🇬,🇸🇬,bendera_singapura
🇸🇭,🇸🇭,bendera_saint_helena
🇸🇮,🇸🇮,bendera_slovenia
🇸🇯,🇸🇯,bendera_kepulauan_svalbard_dan_jan_mayen
🇸🇰,🇸🇰,bendera_slovakia
🇸🇱,🇸🇱,bendera_sierra_leone
🇸🇲,🇸🇲,bendera_san_marino
🇸🇳,🇸🇳,bendera_senegal
🇸🇴,🇸🇴,bendera_somalia
🇸🇷,🇸🇷,bendera_suriname
🇸🇸,🇸🇸,bendera_sudan_selatan
🇸🇹,🇸🇹,bendera_sao_tome_dan_principe
🇸🇻,🇸🇻,bendera_el_salvador
🇸🇽,🇸🇽,bendera_sint_maarten
🇸🇾,🇸🇾,bendera_suriah
🇸🇿,🇸🇿,bendera_eswatini
🇹🇦,🇹🇦,bendera_tristan_da_cunha
🇹🇨,🇹🇨,bendera_kepulauan_turks_dan_caicos
🇹🇩,🇹🇩,bendera_chad
🇹🇫,🇹🇫,bendera_wilayah_selatan_prancis
🇹🇬,🇹🇬,bendera_togo
🇹🇭,🇹🇭,bendera_thailand
🇹🇯,🇹🇯,bendera_tajikistan
🇹🇰,🇹🇰,bendera_tokelau
🇹🇱,🇹🇱,bendera_timor_leste
🇹🇲,🇹🇲,bendera_turkmenistan
🇹🇳,🇹🇳,bendera_tunisia
🇹🇴,🇹🇴,bendera_tonga
🇹🇷,🇹🇷,bendera_turki
🇹🇹,🇹🇹,bendera_trinidad_dan_tobago
🇹🇻,🇹🇻,bendera_tuvalu
🇹🇼,🇹🇼,bendera_taiwan
🇹🇿,🇹🇿,bendera_tanzania
🇺🇦,🇺🇦,bendera_ukraina
🇺🇬,🇺🇬,bendera_uganda
🇺🇲,🇺🇲,bendera_kepulauan_terluar_as
🇺🇳,🇺🇳,bendera_perserikatan_bangsa-bangsa
🇺🇸,🇺🇸,bendera_amerika_serikat
🇺🇾,🇺🇾,bendera_uruguay
🇺🇿,🇺🇿,bendera_uzbekistan
🇻🇦,🇻🇦,bendera_vatikan
🇻🇨,🇻🇨,bendera_saint_vincent_dan_grenadine
🇻🇪,🇻🇪,bendera_venezuela
🇻🇬,🇻🇬,bendera_kepulauan_virgin_britania_raya
🇻🇮,🇻🇮,bendera_kepulauan_virgin_amerika_serikat
🇻🇳,🇻🇳,bendera_vietnam
🇻🇺,🇻🇺,bendera_vanuatu
🇼🇫,🇼🇫,bendera_kepulauan_wallis_dan_futuna
🇼🇸,🇼🇸,bendera_samoa
🇽🇰,🇽🇰,bendera_kosovo
🇾🇪,🇾🇪,bendera_yaman
🇾🇹,🇾🇹,bendera_mayotte
🇿🇦,🇿🇦,bendera_afrika_selatan
🇿🇲,🇿🇲,bendera_zambia
🇿🇼,🇿🇼,bendera_zimbabwe
🏴󠁧󠁢󠁥󠁮󠁧󠁿,🏴󠁧󠁢󠁥󠁮󠁧󠁿,bendera_inggris
🏴󠁧󠁢󠁳󠁣󠁴󠁿,🏴󠁧󠁢󠁳󠁣󠁴󠁿,bendera_skotlandia
🏴󠁧󠁢󠁷󠁬󠁳󠁿,🏴󠁧󠁢󠁷󠁬󠁳󠁿,bendera_wales
👋🏻,👋🏻,"tangan_melambai_warna_kulit_cerah_badan_lambai_tubuh"
👋🏼,👋🏼,"tangan_melambai_warna_kulit_cerah-sedang_badan_lambai_tubuh"
👋🏽,👋🏽,"tangan_melambai_warna_kulit_sedang_badan_lambai_tubuh"
👋🏾,👋🏾,"tangan_melambai_warna_kulit_gelap-sedang_badan_lambai_tubuh"
👋🏿,👋🏿,"tangan_melambai_warna_kulit_gelap_badan_lambai_tubuh"
🤚🏻,🤚🏻,"angkat_tangan_warna_kulit_cerah_berhenti_jangan_stop"
🤚🏼,🤚🏼,"angkat_tangan_warna_kulit_cerah-sedang_berhenti_jangan_stop"
🤚🏽,🤚🏽,"angkat_tangan_warna_kulit_sedang_berhenti_jangan_stop"
🤚🏾,🤚🏾,"angkat_tangan_warna_kulit_gelap-sedang_berhenti_jangan_stop"
🤚🏿,🤚🏿,"angkat_tangan_warna_kulit_gelap_berhenti_jangan_stop"
🖐🏻,🖐🏻,"telapak_tangan_terbuka_warna_kulit_cerah_badan_jari_tos_tubuh"
🖐🏼,🖐🏼,"telapak_tangan_terbuka_warna_kulit_cerah-sedang_badan_jari_tos_tubuh"
🖐🏽,🖐🏽,"telapak_tangan_terbuka_warna_kulit_sedang_badan_jari_tos_tubuh"
🖐🏾,🖐🏾,"telapak_tangan_terbuka_warna_kulit_gelap-sedang_badan_jari_tos_tubuh"
🖐🏿,🖐🏿,"telapak_tangan_terbuka_warna_kulit_gelap_badan_jari_tos_tubuh"
✋🏻,✋🏻,"telapak_tangan_terbuka_dengan_jari_rapat_warna_kulit_cerah_badan_tubuh"
✋🏼,✋🏼,"telapak_tangan_terbuka_dengan_jari_rapat_warna_kulit_cerah-sedang_badan_tubuh"
✋🏽,✋🏽,"telapak_tangan_terbuka_dengan_jari_rapat_warna_kulit_sedang_badan_tubuh"
✋🏾,✋🏾,"telapak_tangan_terbuka_dengan_jari_rapat_warna_kulit_gelap-sedang_badan_tubuh"
✋🏿,✋🏿,"telapak_tangan_terbuka_dengan_jari_rapat_warna_kulit_gelap_badan_tubuh"
🖖🏻,🖖🏻,"salam_vulcan_warna_kulit_cerah_badan_jari_spock_tangan_tubuh"
🖖🏼,🖖🏼,"salam_vulcan_warna_kulit_cerah-sedang_badan_jari_spock_tangan_tubuh"
🖖🏽,🖖🏽,"salam_vulcan_warna_kulit_sedang_badan_jari_spock_tangan_tubuh"
🖖🏾,🖖🏾,"salam_vulcan_warna_kulit_gelap-sedang_badan_jari_spock_tangan_tubuh"
🖖🏿,🖖🏿,"salam_vulcan_warna_kulit_gelap_badan_jari_spock_tangan_tubuh"
👌🏻,👌🏻,"oke_warna_kulit_cerah_badan_tangan_tubuh"
👌🏼,👌🏼,"oke_warna_kulit_cerah-sedang_badan_tangan_tubuh"
👌🏽,👌🏽,"oke_warna_kulit_sedang_badan_tangan_tubuh"
👌🏾,👌🏾,"oke_warna_kulit_gelap-sedang_badan_tangan_tubuh"
👌🏿,👌🏿,"oke_warna_kulit_gelap_badan_tangan_tubuh"
🤌🏻,🤌🏻,"jari_terkuncup_warna_kulit_cerah_interogasi_isyarat_tangan_sarkastik"
🤌🏼,🤌🏼,"jari_terkuncup_warna_kulit_cerah-sedang_interogasi_isyarat_tangan_sarkastik"
🤌🏽,🤌🏽,"jari_terkuncup_warna_kulit_sedang_interogasi_isyarat_tangan_sarkastik"
🤌🏾,🤌🏾,"jari_terkuncup_warna_kulit_gelap-sedang_interogasi_isyarat_tangan_sarkastik"
🤌🏿,🤌🏿,"jari_terkuncup_warna_kulit_gelap_interogasi_isyarat_tangan_sarkastik"
🤏🏻,🤏🏻,"tangan_menjepit_warna_kulit_cerah_sejumlah_kecil"
🤏🏼,🤏🏼,"tangan_menjepit_warna_kulit_cerah-sedang_sejumlah_kecil"
🤏🏽,🤏🏽,"tangan_menjepit_warna_kulit_sedang_sejumlah_kecil"
🤏🏾,🤏🏾,"tangan_menjepit_warna_kulit_gelap-sedang_sejumlah_kecil"
🤏🏿,🤏🏿,"tangan_menjepit_warna_kulit_gelap_sejumlah_kecil"
✌🏻,✌🏻,"isyarat_kemenangan_warna_kulit_cerah_badan_jari_menang_tangan_tubuh"
✌🏼,✌🏼,"isyarat_kemenangan_warna_kulit_cerah-sedang_badan_jari_menang_tangan_tubuh"
✌🏽,✌🏽,"isyarat_kemenangan_warna_kulit_sedang_badan_jari_menang_tangan_tubuh"
✌🏾,✌🏾,"isyarat_kemenangan_warna_kulit_gelap-sedang_badan_jari_menang_tangan_tubuh"
✌🏿,✌🏿,"isyarat_kemenangan_warna_kulit_gelap_badan_jari_menang_tangan_tubuh"
🤞🏻,🤞🏻,"jari_menyilang_warna_kulit_cerah_beruntung_semoga_hoki_silang"
🤞🏼,🤞🏼,"jari_menyilang_warna_kulit_cerah-sedang_beruntung_semoga_hoki_silang"
🤞🏽,🤞🏽,"jari_menyilang_warna_kulit_sedang_beruntung_semoga_hoki_silang"
🤞🏾,🤞🏾,"jari_menyilang_warna_kulit_gelap-sedang_beruntung_semoga_hoki_silang"
🤞🏿,🤞🏿,"jari_menyilang_warna_kulit_gelap_beruntung_semoga_hoki_silang"
🤟🏻,🤟🏻,"gerakan_sayang_kamu_warna_kulit_cerah_ilu_ily_tangan"
🤟🏼,🤟🏼,"gerakan_sayang_kamu_warna_kulit_cerah-sedang_ilu_ily_tangan"
🤟🏽,🤟🏽,"gerakan_sayang_kamu_warna_kulit_sedang_ilu_ily_tangan"
🤟🏾,🤟🏾,"gerakan_sayang_kamu_warna_kulit_gelap-sedang_ilu_ily_tangan"
🤟🏿,🤟🏿,"gerakan_sayang_kamu_warna_kulit_gelap_ilu_ily_tangan"
🤘🏻,🤘🏻,"lambang_tanduk_warna_kulit_cerah_badan_jari_tangan_tubuh"
🤘🏼,🤘🏼,"lambang_tanduk_warna_kulit_cerah-sedang_badan_jari_tangan_tubuh"
🤘🏽,🤘🏽,"lambang_tanduk_warna_kulit_sedang_badan_jari_tangan_tubuh"
🤘🏾,🤘🏾,"lambang_tanduk_warna_kulit_gelap-sedang_badan_jari_tangan_tubuh"
🤘🏿,🤘🏿,"lambang_tanduk_warna_kulit_gelap_badan_jari_tangan_tubuh"
🤙🏻,🤙🏻,"panggil_saya_warna_kulit_cerah_telepon_aku"
🤙🏼,🤙🏼,"panggil_saya_warna_kulit_cerah-sedang_telepon_aku"
🤙🏽,🤙🏽,"panggil_saya_warna_kulit_sedang_telepon_aku"
🤙🏾,🤙🏾,"panggil_saya_warna_kulit_gelap-sedang_telepon_aku"
🤙🏿,🤙🏿,"panggil_saya_warna_kulit_gelap_telepon_aku"
👈🏻,👈🏻,"menunjuk_ke_arah_kiri_warna_kulit_cerah_badan_jari_tangan_telunjuk_tubuh_tunjuk"
👈🏼,👈🏼,"menunjuk_ke_arah_kiri_warna_kulit_cerah-sedang_badan_jari_tangan_telunjuk_tubuh_tunjuk"
👈🏽,👈🏽,"menunjuk_ke_arah_kiri_warna_kulit_sedang_badan_jari_tangan_telunjuk_tubuh_tunjuk"
👈🏾,👈🏾,"menunjuk_ke_arah_kiri_warna_kulit_gelap-sedang_badan_jari_tangan_telunjuk_tubuh_tunjuk"
👈🏿,👈🏿,"menunjuk_ke_arah_kiri_warna_kulit_gelap_badan_jari_tangan_telunjuk_tubuh_tunjuk"
👉🏻,👉🏻,"menunjuk_ke_arah_kanan_warna_kulit_cerah_badan_jari_tangan_telunjuk_tubuh_tunjuk"
👉🏼,👉🏼,"menunjuk_ke_arah_kanan_warna_kulit_cerah-sedang_badan_jari_tangan_telunjuk_tubuh_tunjuk"
👉🏽,👉🏽,"menunjuk_ke_arah_kanan_warna_kulit_sedang_badan_jari_tangan_telunjuk_tubuh_tunjuk"
👉🏾,👉🏾,"menunjuk_ke_arah_kanan_warna_kulit_gelap-sedang_badan_jari_tangan_telunjuk_tubuh_tunjuk"
👉🏿,👉🏿,"menunjuk_ke_arah_kanan_warna_kulit_gelap_badan_jari_tangan_telunjuk_tubuh_tunjuk"
👆🏻,👆🏻,"menunjuk_ke_atas_dibalik_warna_kulit_cerah_badan_jari_tangan_telunjuk_tubuh_tunjuk"
👆🏼,👆🏼,"menunjuk_ke_atas_dibalik_warna_kulit_cerah-sedang_badan_jari_tangan_telunjuk_tubuh_tunjuk"
👆🏽,👆🏽,"menunjuk_ke_atas_dibalik_warna_kulit_sedang_badan_jari_tangan_telunjuk_tubuh_tunjuk"
👆🏾,👆🏾,"menunjuk_ke_atas_dibalik_warna_kulit_gelap-sedang_badan_jari_tangan_telunjuk_tubuh_tunjuk"
👆🏿,👆🏿,"menunjuk_ke_atas_dibalik_warna_kulit_gelap_badan_jari_tangan_telunjuk_tubuh_tunjuk"
🖕🏻,🖕🏻,"jari_tengah_warna_kulit_cerah_tangan"
🖕🏼,🖕🏼,"jari_tengah_warna_kulit_cerah-sedang_tangan"
🖕🏽,🖕🏽,"jari_tengah_warna_kulit_sedang_tangan"
🖕🏾,🖕🏾,"jari_tengah_warna_kulit_gelap-sedang_tangan"
🖕🏿,🖕🏿,"jari_tengah_warna_kulit_gelap_tangan"
👇🏻,👇🏻,"menunjuk_ke_bawah_warna_kulit_cerah_badan_jari_tangan_tengah_tubuh_tunjuk"
👇🏼,👇🏼,"menunjuk_ke_bawah_warna_kulit_cerah-sedang_badan_jari_tangan_tengah_tubuh_tunjuk"
👇🏽,👇🏽,"menunjuk_ke_bawah_warna_kulit_sedang_badan_jari_tangan_tengah_tubuh_tunjuk"
👇🏾,👇🏾,"menunjuk_ke_bawah_warna_kulit_gelap-sedang_badan_jari_tangan_tengah_tubuh_tunjuk"
👇🏿,👇🏿,"menunjuk_ke_bawah_warna_kulit_gelap_badan_jari_tangan_tengah_tubuh_tunjuk"
☝🏻,☝🏻,"menunjuk_ke_atas_warna_kulit_cerah_badan_jari_tangan_telunjuk_tubuh_tunjuk"
☝🏼,☝🏼,"menunjuk_ke_atas_warna_kulit_cerah-sedang_badan_jari_tangan_telunjuk_tubuh_tunjuk"
☝🏽,☝🏽,"menunjuk_ke_atas_warna_kulit_sedang_badan_jari_tangan_telunjuk_tubuh_tunjuk"
☝🏾,☝🏾,"menunjuk_ke_atas_warna_kulit_gelap-sedang_badan_jari_tangan_telunjuk_tubuh_tunjuk"
☝🏿,☝🏿,"menunjuk_ke_atas_warna_kulit_gelap_badan_jari_tangan_telunjuk_tubuh_tunjuk"
👍🏻,👍🏻,"jempol_ke_atas_warna_kulit_cerah_+1_badan_tangan_tubuh"
👍🏼,👍🏼,"jempol_ke_atas_warna_kulit_cerah-sedang_+1_badan_tangan_tubuh"
👍🏽,👍🏽,"jempol_ke_atas_warna_kulit_sedang_+1_badan_tangan_tubuh"
👍🏾,👍🏾,"jempol_ke_atas_warna_kulit_gelap-sedang_+1_badan_tangan_tubuh"
👍🏿,👍🏿,"jempol_ke_atas_warna_kulit_gelap_+1_badan_tangan_tubuh"
👎🏻,👎🏻,"jempol_ke_bawah_warna_kulit_cerah_-1_badan_tangan_tubuh"
👎🏼,👎🏼,"jempol_ke_bawah_warna_kulit_cerah-sedang_-1_badan_tangan_tubuh"
👎🏽,👎🏽,"jempol_ke_bawah_warna_kulit_sedang_-1_badan_tangan_tubuh"
👎🏾,👎🏾,"jempol_ke_bawah_warna_kulit_gelap-sedang_-1_badan_tangan_tubuh"
👎🏿,👎🏿,"jempol_ke_bawah_warna_kulit_gelap_-1_badan_tangan_tubuh"
✊🏻,✊🏻,"tangan_terkepal_ke_atas_warna_kulit_cerah_badan_kepal_tinju_tubuh"
✊🏼,✊🏼,"tangan_terkepal_ke_atas_warna_kulit_cerah-sedang_badan_kepal_tinju_tubuh"
✊🏽,✊🏽,"tangan_terkepal_ke_atas_warna_kulit_sedang_badan_kepal_tinju_tubuh"
✊🏾,✊🏾,"tangan_terkepal_ke_atas_warna_kulit_gelap-sedang_badan_kepal_tinju_tubuh"
✊🏿,✊🏿,"tangan_terkepal_ke_atas_warna_kulit_gelap_badan_kepal_tinju_tubuh"
👊🏻,👊🏻,"tangan_terkepal_ke_depan_warna_kulit_cerah_badan_kepal_tinju_tonjok_tubuh"
